,File Name,Duration,File Size,Bit Depth,Bit Rate,Channels,Sample Rate,Class Name,Class ID
1019,Axecutting_836.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1020,Axecutting_837.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1021,Axecutting_838.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1022,Axecutting_839.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1023,Axecutting_84.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1024,Axecutting_840.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1025,Axecutting_841.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1026,Axecutting_842.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1027,Axecutting_843.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1028,Axecutting_844.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1029,Axecutting_845.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1030,Axecutting_846.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1031,Axecutting_847.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1032,Axecutting_848.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1033,Axecutting_849.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1034,Axecutting_85.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1035,Axecutting_850.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1036,Axecutting_851.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1037,Axecutting_852.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1038,Axecutting_853.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1039,Axecutting_854.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1040,Axecutting_855.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1041,Axecutting_856.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1042,Axecutting_857.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1043,Axecutting_858.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1044,Axecutting_859.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1045,Axecutting_86.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1046,Axecutting_860.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1047,Axecutting_861.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1048,Axecutting_862.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1049,Axecutting_863.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1050,Axecutting_864.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1051,Axecutting_865.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1052,Axecutting_866.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1053,Axecutting_867.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1054,Axecutting_868.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1055,Axecutting_869.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1056,Axecutting_87.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1057,Axecutting_870.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1058,Axecutting_871.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1059,Axecutting_872.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1060,Axecutting_873.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1061,Axecutting_874.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1062,Axecutting_875.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1063,Axecutting_876.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1064,Axecutting_877.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1065,Axecutting_878.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1066,Axecutting_879.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1067,Axecutting_88.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1068,Axecutting_880.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1069,Axecutting_881.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1070,Axecutting_882.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1071,Axecutting_883.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1072,Axecutting_884.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1073,Axecutting_885.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1074,Axecutting_886.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1075,Axecutting_887.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1076,Axecutting_888.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1077,Axecutting_889.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1078,Axecutting_89.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1079,Axecutting_890.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1080,Axecutting_891.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1081,Axecutting_892.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1082,Axecutting_893.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1083,Axecutting_894.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1084,Axecutting_895.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1085,Axecutting_896.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1086,Axecutting_897.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1087,Axecutting_898.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1088,Axecutting_899.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1089,Axecutting_9.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1090,Axecutting_90.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1091,Axecutting_900.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1092,Axecutting_901.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1093,Axecutting_902.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1094,Axecutting_903.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1095,Axecutting_904.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1096,Axecutting_905.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1097,Axecutting_906.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1098,Axecutting_907.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1099,Axecutting_908.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1100,Axecutting_909.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1101,Axecutting_91.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1102,Axecutting_910.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1103,Axecutting_911.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1104,Axecutting_912.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1105,Axecutting_913.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1106,Axecutting_914.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1107,Axecutting_915.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1108,Axecutting_916.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1109,Axecutting_917.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1110,Axecutting_918.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1111,Axecutting_919.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1112,Axecutting_92.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1113,Axecutting_920.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1114,Axecutting_921.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1115,Axecutting_922.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1116,Axecutting_923.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1117,Axecutting_924.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1118,Axecutting_925.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1119,Axecutting_926.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1120,Axecutting_927.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1121,Axecutting_928.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1122,Axecutting_929.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1123,Axecutting_93.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1124,Axecutting_930.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1125,Axecutting_931.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1126,Axecutting_932.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1127,Axecutting_933.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1128,Axecutting_934.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1129,Axecutting_935.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1130,Axecutting_936.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1131,Axecutting_937.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1132,Axecutting_938.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1133,Axecutting_939.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1134,Axecutting_94.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1135,Axecutting_940.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1136,Axecutting_941.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1137,Axecutting_942.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1138,Axecutting_943.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1139,Axecutting_944.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1140,Axecutting_945.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1141,Axecutting_946.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1142,Axecutting_947.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1143,Axecutting_948.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1144,Axecutting_949.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1145,Axecutting_95.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1146,Axecutting_950.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1147,Axecutting_951.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1148,Axecutting_952.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1149,Axecutting_953.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1150,Axecutting_954.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1151,Axecutting_955.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1152,Axecutting_956.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1153,Axecutting_957.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1154,Axecutting_958.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1155,Axecutting_959.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1156,Axecutting_96.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1157,Axecutting_960.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1158,Axecutting_961.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1159,Axecutting_962.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1160,Axecutting_963.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1161,Axecutting_964.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1162,Axecutting_965.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1163,Axecutting_966.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1164,Axecutting_967.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1165,Axecutting_968.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1166,Axecutting_969.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1167,Axecutting_97.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1168,Axecutting_970.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1169,Axecutting_971.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1170,Axecutting_972.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1171,Axecutting_973.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1172,Axecutting_974.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1173,Axecutting_975.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1174,Axecutting_976.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1175,Axecutting_977.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1176,Axecutting_978.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1177,Axecutting_979.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1178,Axecutting_98.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1179,Axecutting_980.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1180,Axecutting_981.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1181,Axecutting_982.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1182,Axecutting_983.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1183,Axecutting_984.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1184,Axecutting_985.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1185,Axecutting_986.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1186,Axecutting_987.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1187,Axecutting_988.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1188,Axecutting_989.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1189,Axecutting_99.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1190,Axecutting_990.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1191,Axecutting_991.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1192,Axecutting_992.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1193,Axecutting_993.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1194,Axecutting_994.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1195,Axecutting_995.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1196,Axecutting_996.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1197,Axecutting_997.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1198,Axecutting_998.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1199,Axecutting_999.wav,10.0,1764044,16,1411200,2,44100,Axecutting_Sounds,1
1200,Chainsaw_1.wav,10.0,1920044,16,1536000,2,48000,Chainsaw_Sounds,2
1201,Chainsaw_10.wav,10.0,1920044,16,1536000,2,48000,Chainsaw_Sounds,2
1202,Chainsaw_100.wav,10.0,1920044,16,1536000,2,48000,Chainsaw_Sounds,2
1203,Chainsaw_1000.wav,10.0,1920044,16,1536000,2,48000,Chainsaw_Sounds,2
1204,Chainsaw_1001.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1205,Chainsaw_1002.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1206,Chainsaw_1003.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1207,Chainsaw_1004.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1208,Chainsaw_1005.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1209,Chainsaw_1006.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1210,Chainsaw_1007.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1211,Chainsaw_1008.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1212,Chainsaw_1009.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1213,Chainsaw_101.wav,10.0,1920044,16,1536000,2,48000,Chainsaw_Sounds,2
1214,Chainsaw_1010.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1215,Chainsaw_1011.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1216,Chainsaw_1012.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1217,Chainsaw_1013.wav,9.9925,1918638,16,1536000,2,48000,Chainsaw_Sounds,2
1218,Chainsaw_1014.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1219,Chainsaw_1015.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1220,Chainsaw_1016.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1221,Chainsaw_1017.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1222,Chainsaw_1018.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1223,Chainsaw_1019.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1224,Chainsaw_102.wav,10.0,1920044,16,1536000,2,48000,Chainsaw_Sounds,2
1225,Chainsaw_1020.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1226,Chainsaw_1021.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1227,Chainsaw_1022.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1228,Chainsaw_1023.wav,9.9925,959358,16,768000,1,48000,Chainsaw_Sounds,2
1229,Chainsaw_1024.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1230,Chainsaw_1025.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1231,Chainsaw_1026.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1232,Chainsaw_1027.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1233,Chainsaw_1028.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1234,Chainsaw_1029.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1235,Chainsaw_103.wav,10.0,1920044,16,1536000,2,48000,Chainsaw_Sounds,2
1236,Chainsaw_1030.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1237,Chainsaw_1031.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1238,Chainsaw_1032.wav,10.0,3840044,32,3072000,2,48000,Chainsaw_Sounds,2
1239,Chainsaw_1033.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1240,Chainsaw_1034.wav,9.9925,959358,16,768000,1,48000,Chainsaw_Sounds,2
1241,Chainsaw_1035.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1242,Chainsaw_1036.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1243,Chainsaw_1037.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1244,Chainsaw_1038.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1245,Chainsaw_1039.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1246,Chainsaw_104.wav,10.0,1920044,16,1536000,2,48000,Chainsaw_Sounds,2
1247,Chainsaw_1040.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1248,Chainsaw_1041.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1249,Chainsaw_1042.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1250,Chainsaw_1043.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1251,Chainsaw_1044.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1252,Chainsaw_1045.wav,10.0,3840044,32,3072000,2,48000,Chainsaw_Sounds,2
1253,Chainsaw_1046.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1254,Chainsaw_1047.wav,9.9925,959358,16,768000,1,48000,Chainsaw_Sounds,2
1255,Chainsaw_1048.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1256,Chainsaw_1049.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1257,Chainsaw_105.wav,10.0,1920044,16,1536000,2,48000,Chainsaw_Sounds,2
1258,Chainsaw_1050.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1259,Chainsaw_1051.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1260,Chainsaw_1052.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1261,Chainsaw_1053.wav,9.415583333333334,1807870,16,1536000,2,48000,Chainsaw_Sounds,2
1262,Chainsaw_1054.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1263,Chainsaw_1055.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1264,Chainsaw_1056.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1265,Chainsaw_1057.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1266,Chainsaw_1058.wav,10.0,3840044,32,3072000,2,48000,Chainsaw_Sounds,2
1267,Chainsaw_1059.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1268,Chainsaw_106.wav,10.0,1920044,16,1536000,2,48000,Chainsaw_Sounds,2
1269,Chainsaw_1060.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1270,Chainsaw_1061.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1271,Chainsaw_1062.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1272,Chainsaw_1063.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1273,Chainsaw_1064.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1274,Chainsaw_1065.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1275,Chainsaw_1066.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1276,Chainsaw_1067.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1277,Chainsaw_1068.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1278,Chainsaw_1069.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1279,Chainsaw_107.wav,10.0,1920044,16,1536000,2,48000,Chainsaw_Sounds,2
1280,Chainsaw_1070.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1281,Chainsaw_1071.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1282,Chainsaw_1072.wav,9.9925,959358,16,768000,1,48000,Chainsaw_Sounds,2
1283,Chainsaw_1073.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1284,Chainsaw_1074.wav,10.0,3840044,32,3072000,2,48000,Chainsaw_Sounds,2
1285,Chainsaw_1075.wav,9.9925,959358,16,768000,1,48000,Chainsaw_Sounds,2
1286,Chainsaw_1076.wav,9.9925,959358,16,768000,1,48000,Chainsaw_Sounds,2
1287,Chainsaw_1077.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1288,Chainsaw_1078.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1289,Chainsaw_1079.wav,9.047145833333333,1737130,16,1536000,2,48000,Chainsaw_Sounds,2
1290,Chainsaw_108.wav,10.0,1920044,16,1536000,2,48000,Chainsaw_Sounds,2
1291,Chainsaw_1080.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1292,Chainsaw_1081.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1293,Chainsaw_1082.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1294,Chainsaw_1083.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1295,Chainsaw_1084.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1296,Chainsaw_1085.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1297,Chainsaw_1086.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1298,Chainsaw_1087.wav,10.0,3840044,32,3072000,2,48000,Chainsaw_Sounds,2
1299,Chainsaw_1088.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1300,Chainsaw_1089.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1301,Chainsaw_109.wav,10.0,1920044,16,1536000,2,48000,Chainsaw_Sounds,2
1302,Chainsaw_1090.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1303,Chainsaw_1091.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1304,Chainsaw_1092.wav,9.9925,959358,16,768000,1,48000,Chainsaw_Sounds,2
1305,Chainsaw_1093.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1306,Chainsaw_1094.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1307,Chainsaw_1095.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1308,Chainsaw_1096.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1309,Chainsaw_1097.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1310,Chainsaw_1098.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1311,Chainsaw_1099.wav,10.0,960078,16,768000,1,48000,Chainsaw_Sounds,2
1312,Chainsaw_11.wav,10.0,1920044,16,1536000,2,48000,Chainsaw_Sounds,2
1313,Chainsaw_110.wav,10.0,1920044,16,1536000,2,48000,Chainsaw_Sounds,2
1314,Chainsaw_1100.wav,10.0,1920078,16,1536000,2,48000,Chainsaw_Sounds,2
1315,Chainsaw_1101.wav,10.0,3840044,32,3072000,2,48000,Chainsaw_Sounds,2
